incident_id,date,city_or_county,n_killed,n_injured,total,month,day,weekday,year,latitude,longitude
890743,2017-07-14,Oxnard,0,0,0,Jul,14,Friday,2017,34.1733,-119.17299999999999
890747,2017-07-14,Riverside (county),0,0,0,Jul,14,Friday,2017,33.763000000000005,-117.256
891249,2017-07-14,Adelanto,0,0,0,Jul,14,Friday,2017,34.5904,-117.41799999999999
891164,2017-07-14,Hoopa (Weitchpec),0,1,1,Jul,14,Friday,2017,41.1864,-123.705
890877,2017-07-14,Mc Farland (Mcfarland),1,0,1,Jul,14,Friday,2017,35.6745,-119.221
891525,2017-07-14,Bakersfield,0,0,0,Jul,14,Friday,2017,35.3597,-119.04899999999999
891531,2017-07-14,Bakersfield,0,0,0,Jul,14,Friday,2017,35.2926,-119.006
893870,2017-07-14,Indio,0,0,0,Jul,14,Friday,2017,33.7175,-116.225
893522,2017-07-14,Big Bear Lake (Big Bear),0,0,0,Jul,14,Friday,2017,34.2665,-116.84
892921,2017-07-15,Cupertino,0,1,1,Jul,15,Saturday,2017,37.3126,-122.02799999999999
893865,2017-07-15,Indio,0,0,0,Jul,15,Saturday,2017,33.7021,-116.226
891479,2017-07-15,South Gate,1,0,1,Jul,15,Saturday,2017,33.9536,-118.21799999999999
891225,2017-07-15,Oakland,0,1,1,Jul,15,Saturday,2017,37.7666,-122.17200000000001
892236,2017-07-15,Rancho Cucamonga,0,1,1,Jul,15,Saturday,2017,34.134,-117.59700000000001
892000,2017-07-15,Badger,1,0,1,Jul,15,Saturday,2017,36.6354,-119.00399999999999
890896,2017-07-15,California City,1,0,1,Jul,15,Saturday,2017,35.126,-117.988
891993,2017-07-15,Paradise,0,0,0,Jul,15,Saturday,2017,39.7777,-121.603
892079,2017-07-15,San Francisco,1,0,1,Jul,15,Saturday,2017,37.7319,-122.387
891827,2017-07-15,San Jose,0,1,1,Jul,15,Saturday,2017,37.3016,-121.954
891160,2017-07-15,Pasadena,0,2,2,Jul,15,Saturday,2017,34.1567,-118.14200000000001
891474,2017-07-15,Moreno Valley,1,0,1,Jul,15,Saturday,2017,33.9355,-117.27
891477,2017-07-15,Sacramento,0,0,0,Jul,15,Saturday,2017,38.5383,-121.435
891482,2017-07-15,Livingston,0,0,0,Jul,15,Saturday,2017,37.3897,-120.72
1010263,2017-07-15,Oakland,0,0,0,Jul,15,Saturday,2017,37.7726,-122.20200000000001
893922,2017-07-15,Clovis,0,0,0,Jul,15,Saturday,2017,36.8448,-119.73
893305,2017-07-15,Adelanto,0,0,0,Jul,15,Saturday,2017,34.5167,-117.432
891140,2017-07-15,Pacoima,1,0,1,Jul,15,Saturday,2017,34.2597,-118.427
892233,2017-07-15,Long Beach,0,1,1,Jul,15,Saturday,2017,33.7881,-118.181
893511,2017-07-15,Apple Valley,0,0,0,Jul,15,Saturday,2017,34.544000000000004,-117.21799999999999
893501,2017-07-15,Apple Valley,0,0,0,Jul,15,Saturday,2017,34.4781,-117.21
890790,2017-07-15,Berkeley,0,3,3,Jul,15,Saturday,2017,37.8681,-122.257
892688,2017-07-15,Red Bluff,0,0,0,Jul,15,Saturday,2017,40.1794,-122.245
891227,2017-07-15,Oakland,0,1,1,Jul,15,Saturday,2017,37.8402,-122.262
891825,2017-07-16,Whittier,1,0,1,Jul,16,Sunday,2017,33.9837,-118.055
891772,2017-07-16,La Habra,0,0,0,Jul,16,Sunday,2017,33.9318,-117.929
892231,2017-07-16,Long Beach,0,1,1,Jul,16,Sunday,2017,33.7862,-118.17
892654,2017-07-16,South Gate,1,0,1,Jul,16,Sunday,2017,33.9536,-118.21799999999999
893520,2017-07-16,Barstow,0,0,0,Jul,16,Sunday,2017,34.8648,-117.065
895227,2017-07-16,Berkeley,0,0,0,Jul,16,Sunday,2017,37.8728,-122.29700000000001
892103,2017-07-16,Seal Beach,2,0,2,Jul,16,Sunday,2017,33.7413,-118.10700000000001
891982,2017-07-16,Oakland,0,1,1,Jul,16,Sunday,2017,37.7664,-122.181
891979,2017-07-16,Richmond,1,0,1,Jul,16,Sunday,2017,37.9419,-122.36399999999999
891995,2017-07-16,Clovis,0,1,1,Jul,16,Sunday,2017,36.7968,-119.711
891984,2017-07-16,Oakland,0,2,2,Jul,16,Sunday,2017,37.7887,-122.223
892677,2017-07-16,Santa Cruz,0,1,1,Jul,16,Sunday,2017,36.9709,-122.01700000000001
895225,2017-07-16,Berkeley,0,0,0,Jul,16,Sunday,2017,37.8631,-122.31700000000001
892084,2017-07-16,San Francisco,1,0,1,Jul,16,Sunday,2017,37.7521,-122.448
893241,2017-07-16,Santa Cruz,0,1,1,Jul,16,Sunday,2017,36.9684,-122.025
893507,2017-07-17,Victorville,0,1,1,Jul,17,Monday,2017,34.5228,-117.303
906711,2017-07-17,Mariposa,0,0,0,Jul,17,Monday,2017,37.6174,-120.23299999999999
893181,2017-07-17,Bakersfield,0,1,1,Jul,17,Monday,2017,35.3245,-119.057
893708,2017-07-17,Bakersfield,0,0,0,Jul,17,Monday,2017,35.3468,-119.054
893848,2017-07-17,Red Bluff,0,0,0,Jul,17,Monday,2017,40.1698,-122.25299999999999
893220,2017-07-17,Saratoga,2,0,2,Jul,17,Monday,2017,37.2422,-122.006
892224,2017-07-17,Chatsworth,2,0,2,Jul,17,Monday,2017,34.2598,-118.59700000000001
892292,2017-07-17,Walnut Creek,0,0,0,Jul,17,Monday,2017,37.9234,-122.01100000000001
892674,2017-07-17,San Diego,0,1,1,Jul,17,Monday,2017,32.7974,-117.193
894024,2017-07-17,Fresno,0,1,1,Jul,17,Monday,2017,36.716,-119.795
892651,2017-07-17,Los Angeles,0,2,2,Jul,17,Monday,2017,34.0871,-118.316
926265,2017-07-17,Long Beach,0,0,0,Jul,17,Monday,2017,33.7898,-118.21
893836,2017-07-18,Oxnard,0,1,1,Jul,18,Tueday,2017,34.1854,-119.177
893833,2017-07-18,Castroville,0,0,0,Jul,18,Tueday,2017,36.7654,-121.75399999999999
893742,2017-07-18,Sebastopol,0,0,0,Jul,18,Tueday,2017,38.4419,-122.869
893499,2017-07-18,Apple Valley,0,0,0,Jul,18,Tueday,2017,34.5006,-117.19
893496,2017-07-18,Los Angeles,1,1,2,Jul,18,Tueday,2017,33.9628,-118.368
893512,2017-07-18,Montebello,0,0,0,Jul,18,Tueday,2017,33.9951,-118.119
892663,2017-07-18,Gardena,1,1,2,Jul,18,Tueday,2017,33.8979,-118.27600000000001
892641,2017-07-18,Signal Hill,1,2,3,Jul,18,Tueday,2017,33.8091,-118.17200000000001
893199,2017-07-18,Long Beach,0,1,1,Jul,18,Tueday,2017,33.7662,-118.18299999999999
893977,2017-07-18,Inglewood,1,1,2,Jul,18,Tueday,2017,33.9628,-118.368
894009,2017-07-18,Wilmington,1,0,1,Jul,18,Tueday,2017,33.7949,-118.272
894013,2017-07-18,Wilmington,1,0,1,Jul,18,Tueday,2017,33.7911,-118.265
893491,2017-07-18,San Mateo,0,1,1,Jul,18,Tueday,2017,37.5629,-122.316
893565,2017-07-18,Fresno,0,1,1,Jul,18,Tueday,2017,36.8408,-119.79899999999999
892908,2017-07-18,Oakland,0,1,1,Jul,18,Tueday,2017,37.764,-122.20100000000001
892657,2017-07-18,Stockton,1,0,1,Jul,18,Tueday,2017,37.955,-121.318
892668,2017-07-18,Bakersfield,0,1,1,Jul,18,Tueday,2017,35.3269,-119.057
894978,2017-07-18,Watsonville,0,0,0,Jul,18,Tueday,2017,36.9092,-121.75399999999999
894504,2017-07-19,Los Angeles,1,3,4,Jul,19,Wednesday,2017,33.931,-118.27799999999999
894821,2017-07-19,Eureka,0,0,0,Jul,19,Wednesday,2017,40.8032,-124.163
893965,2017-07-19,Eureka,0,0,0,Jul,19,Wednesday,2017,40.802,-124.15899999999999
893969,2017-07-19,Fresno,0,1,1,Jul,19,Wednesday,2017,36.8074,-119.821
894030,2017-07-19,Santa Barbara,0,0,0,Jul,19,Wednesday,2017,34.4571,-119.681
894918,2017-07-19,Oakland,0,1,1,Jul,19,Wednesday,2017,37.7714,-122.196
893937,2017-07-19,Fair Oaks,1,0,1,Jul,19,Wednesday,2017,38.6503,-121.264
893911,2017-07-19,Hayward,1,0,1,Jul,19,Wednesday,2017,37.6735,-122.105
895286,2017-07-19,Eureka,0,0,0,Jul,19,Wednesday,2017,40.8031,-124.167
894488,2017-07-19,Trinity (county),0,1,1,Jul,19,Wednesday,2017,40.7331,-122.94200000000001
894493,2017-07-19,Fresno,0,1,1,Jul,19,Wednesday,2017,36.7331,-119.726
894509,2017-07-19,Upland,1,0,1,Jul,19,Wednesday,2017,34.0924,-117.661
896026,2017-07-19,Barstow,0,0,0,Jul,19,Wednesday,2017,34.8907,-117.008
894034,2017-07-19,Richmond,0,0,0,Jul,19,Wednesday,2017,37.9174,-122.355
893734,2017-07-19,Kelseyville,1,0,1,Jul,19,Wednesday,2017,38.9879,-122.95700000000001
894949,2017-07-19,Pittsburg,1,0,1,Jul,19,Wednesday,2017,38.0094,-121.855
894587,2017-07-19,Los Angeles,1,0,1,Jul,19,Wednesday,2017,33.9834,-118.27
895233,2017-07-19,Apple Valley,0,0,0,Jul,19,Wednesday,2017,34.5361,-117.257
895025,2017-07-19,Oxnard,1,0,1,Jul,19,Wednesday,2017,34.1818,-119.19200000000001
894483,2017-07-19,Bakersfield,1,1,2,Jul,19,Wednesday,2017,35.330999999999996,-118.986
900634,2017-07-19,Clovis,0,0,0,Jul,19,Wednesday,2017,36.7939,-119.71700000000001
894490,2017-07-19,Coalinga,0,1,1,Jul,19,Wednesday,2017,36.1357,-120.34899999999999
899682,2017-07-20,Berkeley,0,0,0,Jul,20,Thursday,2017,37.8672,-122.257
895435,2017-07-20,Richmond,0,1,1,Jul,20,Thursday,2017,37.9548,-122.366
899670,2017-07-20,Apple Valley,0,0,0,Jul,20,Thursday,2017,34.529,-117.226
894856,2017-07-20,Cazadero,0,0,0,Jul,20,Thursday,2017,38.6623,-123.234
895424,2017-07-20,La Mesa,1,0,1,Jul,20,Thursday,2017,32.7695,-117.02600000000001
895307,2017-07-20,Clovis,0,0,0,Jul,20,Thursday,2017,36.7941,-119.71799999999999
894499,2017-07-20,Los Angeles,1,0,1,Jul,20,Thursday,2017,34.0431,-118.316
894837,2017-07-20,Lancaster,0,1,1,Jul,20,Thursday,2017,34.6868,-118.104
896246,2017-07-20,Castroville,1,0,1,Jul,20,Thursday,2017,36.7684,-121.762
896692,2017-07-20,San Diego,1,0,1,Jul,20,Thursday,2017,32.7772,-117.119
895292,2017-07-20,Oakland,0,1,1,Jul,20,Thursday,2017,37.7371,-122.164
895668,2017-07-20,Ben Lomond,0,1,1,Jul,20,Thursday,2017,37.0732,-122.074
894897,2017-07-20,Campo,0,0,0,Jul,20,Thursday,2017,32.6015,-116.6
895461,2017-07-21,Sun Valley,0,1,1,Jul,21,Friday,2017,34.2317,-118.37
896254,2017-07-21,Sacramento,0,3,3,Jul,21,Friday,2017,38.6161,-121.479
903786,2017-07-21,Concord,0,0,0,Jul,21,Friday,2017,37.9757,-122.06200000000001
897363,2017-07-21,Garden Grove,0,2,2,Jul,21,Friday,2017,33.7523,-117.946
895299,2017-07-21,Oakland,0,1,1,Jul,21,Friday,2017,37.7364,-122.18299999999999
896058,2017-07-21,Lamont,1,0,1,Jul,21,Friday,2017,35.2655,-118.914
897354,2017-07-21,Laguna Beach,0,0,0,Jul,21,Friday,2017,33.5422,-117.78299999999999
897332,2017-07-21,Indio,0,0,0,Jul,21,Friday,2017,33.7021,-116.21799999999999
895223,2017-07-21,Santa Ana,1,0,1,Jul,21,Friday,2017,33.7142,-117.87700000000001
896924,2017-07-22,Stockton,0,0,0,Jul,22,Saturday,2017,38.0314,-121.307
905665,2017-07-22,Los Angeles,0,0,0,Jul,22,Saturday,2017,34.0304,-118.345
897373,2017-07-22,Long Beach,0,1,1,Jul,22,Saturday,2017,33.8117,-118.22
897351,2017-07-22,Visalia,2,0,2,Jul,22,Saturday,2017,36.3149,-119.337
896252,2017-07-22,Lynwood,0,0,0,Jul,22,Saturday,2017,33.9333,-118.182
897372,2017-07-22,Long Beach,0,0,0,Jul,22,Saturday,2017,33.7882,-118.199
897313,2017-07-22,Oakland,1,0,1,Jul,22,Saturday,2017,37.7671,-122.17200000000001
896204,2017-07-22,Los Angeles,0,1,1,Jul,22,Saturday,2017,34.0569,-118.26899999999999
899128,2017-07-22,Garberville,0,0,0,Jul,22,Saturday,2017,40.1001,-123.79700000000001
896674,2017-07-22,Long Beach,1,0,1,Jul,22,Saturday,2017,33.7717,-118.20100000000001
900629,2017-07-22,Auburn (Bowman),0,0,0,Jul,22,Saturday,2017,38.9244,-121.056
898250,2017-07-22,Concord,0,0,0,Jul,22,Saturday,2017,37.9542,-122.054
897960,2017-07-22,Corcoran,0,0,0,Jul,22,Saturday,2017,36.0908,-119.572
899625,2017-07-22,Vacaville,0,0,0,Jul,22,Saturday,2017,38.3515,-121.984
897741,2017-07-23,Bakersfield,0,1,1,Jul,23,Sunday,2017,35.3363,-119.066
897747,2017-07-23,Bakersfield,0,1,1,Jul,23,Sunday,2017,35.3103,-119.039
897346,2017-07-23,Fresno,0,0,0,Jul,23,Sunday,2017,36.7432,-119.745
897338,2017-07-23,Chico,1,0,1,Jul,23,Sunday,2017,39.7276,-121.837
897316,2017-07-23,Oakland,0,1,1,Jul,23,Sunday,2017,37.7505,-122.175
897318,2017-07-23,Oakland,0,1,1,Jul,23,Sunday,2017,37.7768,-122.22399999999999
897342,2017-07-23,Fresno,0,2,2,Jul,23,Sunday,2017,36.1397,-120.34899999999999
897326,2017-07-23,Bakersfield,1,0,1,Jul,23,Sunday,2017,35.3727,-119.021
897349,2017-07-23,Fresno,0,1,1,Jul,23,Sunday,2017,36.702,-119.698
896953,2017-07-23,Escondido,0,2,2,Jul,23,Sunday,2017,33.1396,-117.065
901578,2017-07-23,Bakersfield,0,0,0,Jul,23,Sunday,2017,35.3975,-119.007
897361,2017-07-23,Dana Point,0,0,0,Jul,23,Sunday,2017,33.4825,-117.712
899079,2017-07-23,Rosamond,0,2,2,Jul,23,Sunday,2017,34.8645,-118.155
905532,2017-07-23,Santa Clara,0,0,0,Jul,23,Sunday,2017,37.3267,-121.975
896531,2017-07-23,Bakersfield,1,1,2,Jul,23,Sunday,2017,35.3926,-118.98700000000001
898011,2017-07-23,Camptonville,0,2,2,Jul,23,Sunday,2017,39.4304,-121.07600000000001
897865,2017-07-24,Pasadena,1,0,1,Jul,24,Monday,2017,34.1527,-118.146
897955,2017-07-24,Indio,0,2,2,Jul,24,Monday,2017,33.7161,-116.255
901848,2017-07-24,Stockton,0,0,0,Jul,24,Monday,2017,38.0327,-121.294
899121,2017-07-24,Long Beach,0,1,1,Jul,24,Monday,2017,33.779,-118.199
899115,2017-07-24,Long Beach,0,0,0,Jul,24,Monday,2017,33.7899,-118.189
899138,2017-07-24,Hopland,0,0,0,Jul,24,Monday,2017,38.9712,-123.116
901845,2017-07-24,Stockton,0,0,0,Jul,24,Monday,2017,37.9605,-121.334
913326,2017-07-24,Berkeley,0,0,0,Jul,24,Monday,2017,37.8536,-122.28399999999999
897340,2017-07-24,Redcrest,0,0,0,Jul,24,Monday,2017,40.4165,-123.96600000000001
901859,2017-07-24,Stockton,0,0,0,Jul,24,Monday,2017,37.9981,-121.29
897357,2017-07-24,Tustin,1,0,1,Jul,24,Monday,2017,33.7301,-117.825
897693,2017-07-24,South Gate,1,0,1,Jul,24,Monday,2017,33.9507,-118.206
897771,2017-07-24,Humboldt (county),0,0,0,Jul,24,Monday,2017,40.8032,-124.163
899224,2017-07-24,Atwater,0,1,1,Jul,24,Monday,2017,37.3602,-120.605
900637,2017-07-24,Olivehurst (Arboga),0,0,0,Jul,24,Monday,2017,39.0493,-121.552
897953,2017-07-24,Bakersfield,0,1,1,Jul,24,Monday,2017,35.363,-118.985
897508,2017-07-24,San Jose,0,0,0,Jul,24,Monday,2017,37.323,-121.948
897496,2017-07-24,Sacramento,0,1,1,Jul,24,Monday,2017,38.5859,-121.4
897993,2017-07-24,Santa Rosa,0,0,0,Jul,24,Monday,2017,38.4555,-122.738
932361,2017-07-24,San Diego,1,0,1,Jul,24,Monday,2017,32.7772,-117.119
897967,2017-07-24,Oxnard,0,0,0,Jul,24,Monday,2017,34.1818,-119.19200000000001
901585,2017-07-24,Bakersfield,0,0,0,Jul,24,Monday,2017,35.3177,-119.03
901592,2017-07-24,Bakersfield,0,0,0,Jul,24,Monday,2017,35.314,-119.01
899268,2017-07-25,Oakland,0,0,0,Jul,25,Tueday,2017,37.8269,-122.195
897861,2017-07-25,Rancho Cucamonga,0,1,1,Jul,25,Tueday,2017,34.1476,-117.57600000000001
901863,2017-07-25,Stockton,0,0,0,Jul,25,Tueday,2017,38.032,-121.32799999999999
899108,2017-07-25,Fortuna,0,0,0,Jul,25,Tueday,2017,40.5907,-124.141
901571,2017-07-25,Bakersfield,0,0,0,Jul,25,Tueday,2017,35.400999999999996,-118.984
898738,2017-07-25,San Diego,0,0,0,Jul,25,Tueday,2017,32.7542,-117.086
899154,2017-07-25,Willits,0,0,0,Jul,25,Tueday,2017,39.3952,-123.303
897965,2017-07-25,Oxnard,0,0,0,Jul,25,Tueday,2017,34.1527,-119.169
899228,2017-07-25,Los Angeles,0,1,1,Jul,25,Tueday,2017,34.0185,-118.309
898958,2017-07-25,Elk Grove,1,0,1,Jul,25,Tueday,2017,38.4051,-121.436
899180,2017-07-25,San Diego,0,0,0,Jul,25,Tueday,2017,32.7549,-117.087
898389,2017-07-25,Turlock,1,0,1,Jul,25,Tueday,2017,37.4788,-120.831
905534,2017-07-25,Santa Clara,0,1,1,Jul,25,Tueday,2017,37.3259,-121.96799999999999
898649,2017-07-25,Sacramento,1,0,1,Jul,25,Tueday,2017,38.496,-121.391
901839,2017-07-25,Stockton,0,0,0,Jul,25,Tueday,2017,37.931,-121.292
899149,2017-07-25,Bakersfield,0,0,0,Jul,25,Tueday,2017,35.325,-119.057
899644,2017-07-25,San Francisco,1,0,1,Jul,25,Tueday,2017,37.7833,-122.411
901833,2017-07-26,Stockton,0,1,1,Jul,26,Wednesday,2017,38.0329,-121.322
899455,2017-07-26,Avenal,1,0,1,Jul,26,Wednesday,2017,36.0144,-120.13
900241,2017-07-26,Chico,0,0,0,Jul,26,Wednesday,2017,39.7487,-121.824
900142,2017-07-26,Oakland,1,0,1,Jul,26,Wednesday,2017,37.7855,-122.22200000000001
899257,2017-07-26,Oakland,0,1,1,Jul,26,Wednesday,2017,37.7747,-122.206
900112,2017-07-26,Oxnard,0,0,0,Jul,26,Wednesday,2017,34.207,-119.178
899099,2017-07-26,City Of Industry,1,1,2,Jul,26,Wednesday,2017,34.0218,-117.97
899872,2017-07-26,Hesperia,0,0,0,Jul,26,Wednesday,2017,34.4617,-117.29899999999999
899202,2017-07-26,Ramona,0,0,0,Jul,26,Wednesday,2017,33.0443,-116.85700000000001
903438,2017-07-26,Berkeley,0,0,0,Jul,26,Wednesday,2017,37.8656,-122.26799999999999
901538,2017-07-26,Cathedral City,0,1,1,Jul,26,Wednesday,2017,33.8156,-116.459
901581,2017-07-26,Bakersfield,0,0,0,Jul,26,Wednesday,2017,35.3277,-119.02
912647,2017-07-27,Salinas,0,0,0,Jul,27,Thursday,2017,36.6747,-121.649
903424,2017-07-27,Bell Gardens,0,0,0,Jul,27,Thursday,2017,33.9753,-118.162
900311,2017-07-27,Chowchilla,1,0,1,Jul,27,Thursday,2017,37.1185,-120.258
899925,2017-07-27,Los Angeles (Hollywood),1,0,1,Jul,27,Thursday,2017,34.1027,-118.333
900134,2017-07-27,San Leandro,0,2,2,Jul,27,Thursday,2017,37.7212,-122.171
899868,2017-07-27,Oxnard,0,0,0,Jul,27,Thursday,2017,34.2263,-119.15799999999999
900608,2017-07-27,Grand Terrace,1,0,1,Jul,27,Thursday,2017,34.0205,-117.31700000000001
899575,2017-07-27,Oakland,0,0,0,Jul,27,Thursday,2017,37.8057,-122.235
900071,2017-07-27,Sacramento,0,0,0,Jul,27,Thursday,2017,38.5345,-121.46799999999999
901513,2017-07-28,Apple Valley,0,0,0,Jul,28,Friday,2017,34.5542,-117.18799999999999
903258,2017-07-28,Arcata,0,0,0,Jul,28,Friday,2017,40.8673,-124.085
900972,2017-07-28,Ventura,0,1,1,Jul,28,Friday,2017,34.26,-119.223
909024,2017-07-28,Concord,0,0,0,Jul,28,Friday,2017,37.9602,-121.95700000000001
901830,2017-07-28,Stockton,0,0,0,Jul,28,Friday,2017,37.9977,-121.289
901134,2017-07-28,Vallejo,0,0,0,Jul,28,Friday,2017,38.0878,-122.243
900633,2017-07-28,Apple Valley,0,0,0,Jul,28,Friday,2017,34.533,-117.22200000000001
964416,2017-07-28,Twentynine Palms,2,0,2,Jul,28,Friday,2017,34.1294,-116.037
902632,2017-07-28,Riverside (Jurupa Valley),0,0,0,Jul,28,Friday,2017,33.997,-117.40700000000001
901512,2017-07-28,Apple Valley,0,0,0,Jul,28,Friday,2017,34.4932,-117.198
901506,2017-07-28,Oakland,0,1,1,Jul,28,Friday,2017,37.8346,-122.273
901483,2017-07-28,Eureka,0,0,0,Jul,28,Friday,2017,40.8047,-124.154
901433,2017-07-28,Bakersfield,0,3,3,Jul,28,Friday,2017,35.379,-118.978
901174,2017-07-28,Fresno,0,0,0,Jul,28,Friday,2017,36.7323,-119.759
900625,2017-07-28,San Francisco,0,0,0,Jul,28,Friday,2017,37.7217,-122.449
901504,2017-07-28,Oakland,0,1,1,Jul,28,Friday,2017,37.7557,-122.16
904350,2017-07-28,Bakersfield,0,0,0,Jul,28,Friday,2017,35.3656,-119.053
903388,2017-07-28,Anaheim,0,0,0,Jul,28,Friday,2017,33.8032,-117.96799999999999
900642,2017-07-28,Salinas,0,1,1,Jul,28,Friday,2017,36.6982,-121.61
903262,2017-07-28,Arcata,0,0,0,Jul,28,Friday,2017,40.8644,-124.085
901143,2017-07-28,Davis,0,0,0,Jul,28,Friday,2017,38.5435,-121.73899999999999
901460,2017-07-28,Cerritos,1,1,2,Jul,28,Friday,2017,33.8731,-118.068
909026,2017-07-29,Concord,0,0,0,Jul,29,Saturday,2017,37.9729,-121.993
905684,2017-07-29,Los Angeles,1,0,1,Jul,29,Saturday,2017,34.0527,-118.214
901825,2017-07-29,Stockton,0,1,1,Jul,29,Saturday,2017,37.9503,-121.292
903436,2017-07-29,Clovis,0,0,0,Jul,29,Saturday,2017,36.8208,-119.71
901560,2017-07-29,Santa Ana,1,0,1,Jul,29,Saturday,2017,33.754,-117.925
901597,2017-07-29,Concord,0,0,0,Jul,29,Saturday,2017,37.9833,-122.016
901473,2017-07-29,Inglewood,1,0,1,Jul,29,Saturday,2017,33.9357,-118.32600000000001
900968,2017-07-29,Norco,1,0,1,Jul,29,Saturday,2017,33.9017,-117.571
901412,2017-07-29,Oceanside,1,0,1,Jul,29,Saturday,2017,33.1862,-117.37700000000001
901016,2017-07-29,North Highlands,1,1,2,Jul,29,Saturday,2017,38.6944,-121.37100000000001
901430,2017-07-29,Bakersfield,0,0,0,Jul,29,Saturday,2017,35.3657,-118.988
904339,2017-07-29,Hayward,0,0,0,Jul,29,Saturday,2017,37.673,-122.11
901821,2017-07-29,Stockton,0,1,1,Jul,29,Saturday,2017,37.9578,-121.34
901431,2017-07-29,Berkeley,0,1,1,Jul,29,Saturday,2017,37.8691,-122.292
901511,2017-07-29,Apple Valley,0,0,0,Jul,29,Saturday,2017,34.5422,-117.211
901990,2017-07-29,Modesto,0,1,1,Jul,29,Saturday,2017,37.6165,-121.012
901426,2017-07-30,Bakersfield,0,1,1,Jul,30,Sunday,2017,35.3919,-119.007
902521,2017-07-30,Desert Hot Springs,0,1,1,Jul,30,Sunday,2017,33.9807,-116.5
901527,2017-07-30,San Diego,0,1,1,Jul,30,Sunday,2017,32.9006,-117.156
902619,2017-07-30,Visalia,0,1,1,Jul,30,Sunday,2017,36.3486,-119.29299999999999
902608,2017-07-30,Oakland,0,1,1,Jul,30,Sunday,2017,37.7629,-122.194
901784,2017-07-30,Inglewood,1,0,1,Jul,30,Sunday,2017,33.9427,-118.348
912219,2017-07-30,Livermore,0,0,0,Jul,30,Sunday,2017,37.689,-121.756
902519,2017-07-30,Winchester,0,0,0,Jul,30,Sunday,2017,33.6216,-117.087
903327,2017-07-30,Suisun City,0,0,0,Jul,30,Sunday,2017,38.2574,-122.007
902510,2017-07-30,San Francisco,1,1,2,Jul,30,Sunday,2017,37.7659,-122.43700000000001
901679,2017-07-30,Bakersfield,0,0,0,Jul,30,Sunday,2017,35.3906,-119.01100000000001
903045,2017-07-31,Oroville,0,0,0,Jul,31,Monday,2017,39.5031,-121.572
904153,2017-07-31,Santa Clarita,0,0,0,Jul,31,Monday,2017,34.3794,-118.546
902431,2017-07-31,Lancaster,0,1,1,Jul,31,Monday,2017,34.6896,-118.13
903318,2017-07-31,Lemoore,0,0,0,Jul,31,Monday,2017,36.306999999999995,-119.78399999999999
913011,2017-07-31,Sacramento,0,2,2,Jul,31,Monday,2017,38.631,-121.425
923902,2017-07-31,Palm Desert,0,0,0,Jul,31,Monday,2017,33.7672,-116.309
902614,2017-07-31,Los Banos,1,2,3,Jul,31,Monday,2017,37.0535,-120.819
903754,2017-08-01,Long Beach,0,2,2,Aug,1,Tueday,2017,33.8194,-118.209
905636,2017-08-01,Fremont,0,0,0,Aug,1,Tueday,2017,37.4963,-121.948
903686,2017-08-01,Los Angeles,1,0,1,Aug,1,Tueday,2017,34.0649,-118.29
903702,2017-08-01,Los Angeles,1,2,3,Aug,1,Tueday,2017,34.0428,-118.18799999999999
904026,2017-08-01,Fresno,0,7,7,Aug,1,Tueday,2017,36.7278,-119.801
904269,2017-08-01,Eureka,1,0,1,Aug,1,Tueday,2017,40.8031,-124.15700000000001
904160,2017-08-01,Visalia,1,0,1,Aug,1,Tueday,2017,36.3401,-119.27600000000001
904281,2017-08-01,Oroville,0,0,0,Aug,1,Tueday,2017,39.4857,-121.52600000000001
903401,2017-08-01,Oregon House,1,2,3,Aug,1,Tueday,2017,39.361999999999995,-121.26299999999999
913016,2017-08-02,Sacramento,0,0,0,Aug,2,Wednesday,2017,38.5256,-121.444
905108,2017-08-02,Richmond,1,0,1,Aug,2,Wednesday,2017,37.9876,-122.324
906120,2017-08-02,Fresno,0,0,0,Aug,2,Wednesday,2017,36.7232,-119.805
905100,2017-08-02,Yorba Linda,0,2,2,Aug,2,Wednesday,2017,33.8892,-117.757
905396,2017-08-02,Sacramento,0,0,0,Aug,2,Wednesday,2017,38.6005,-121.48100000000001
904359,2017-08-02,Lompoc,0,0,0,Aug,2,Wednesday,2017,34.6438,-120.446
908215,2017-08-03,Atwater,0,0,0,Aug,3,Thursday,2017,37.3549,-120.58200000000001
906831,2017-08-03,Bakersfield,0,0,0,Aug,3,Thursday,2017,35.3675,-119.04799999999999
913020,2017-08-03,Sacramento,0,0,0,Aug,3,Thursday,2017,38.5334,-121.414
908218,2017-08-03,Stockton,1,0,1,Aug,3,Thursday,2017,37.9943,-121.301
905450,2017-08-03,Coachella,0,0,0,Aug,3,Thursday,2017,33.6877,-116.179
905538,2017-08-03,Victorville,0,0,0,Aug,3,Thursday,2017,34.5179,-117.31200000000001
905399,2017-08-03,San Francisco,0,3,3,Aug,3,Thursday,2017,37.7598,-122.426
905561,2017-08-03,Carmel Valley,2,0,2,Aug,3,Thursday,2017,36.4743,-121.721
910055,2017-08-03,Stockton,0,1,1,Aug,3,Thursday,2017,37.9093,-121.305
905595,2017-08-03,Brea,0,0,0,Aug,3,Thursday,2017,33.9274,-117.896
917633,2017-08-03,Richmond,0,0,0,Aug,3,Thursday,2017,37.9174,-122.355
906945,2017-08-03,Clearlake,0,1,1,Aug,3,Thursday,2017,38.967,-122.634
